rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
12238,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:41.245687Z,ALACI,(S)-2-Acetolactate isomerase,alac_S[c] <=> 33hmeoxobut[c] ,1,,,,,"5.4.99.3,1.1.1.86",MNXR74397,rxn02187,,,http://identifiers.org/vmhreaction/ALACI,K00053,COG0059,,,,,,"Valine, leucine, and isoleucine metabolism",1.0,False,True,g.28017.CDS.1652
12571,2018-05-31T16:06:56.524774Z,2019-02-01T14:50:59.230434Z,KARA3,"Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",23dhmb[c] + nadp[c] <=> 33hmeoxobut[c] + h[c] + nadph[c] ,1,,,,,1.1.1.86,MNXR74267,rxn03068,,,http://identifiers.org/vmhreaction/KARA3,K00053,COG0059,,,,,,"Valine, leucine, and isoleucine metabolism",1.0,False,True,883077.3.peg.1615
12910,2018-05-31T16:06:56.524774Z,2019-01-29T09:08:05.086867Z,2INSD,2-Inosose dehydratase,2ins[c] -> dkdi[c] + h2o[c] ,0,,,,,4.2.1.44,MNXR73960,rxn02007,,,http://identifiers.org/vmhreaction/2INSD,K03335,COG1082,,,,,,Inositol phosphate metabolism,1.0,False,True,g.28017.CDS.1501
20199,2018-05-31T16:06:56.524774Z,2019-01-29T09:00:30.307118Z,PYRCT,S 2 Methyl 3 oxopropanoyl CoA pyruvate carboxyltransferase,mmcoa_S[c] + pyr[c] <=> oaa[c] + ppcoa[c] ,1,,,,,,MNXR84576,rxn00678,,,http://identifiers.org/vmhreaction/PYRCT,,,,,,,,Propanoate metabolism,1.0,False,True,g.28017.CDS.940
9501,2018-05-31T16:06:56.524774Z,2019-01-29T09:11:07.179897Z,D5KGK,2-Deoxy-5-Keto-D-gluconate kinase,atp[c] + d5kg[c] -> adp[c] + d5kgp[c] + h[c] ,0,,,,,2.7.1.92,MNXR8291,rxn03932,,,http://identifiers.org/vmhreaction/D5KGK,K03338,COG0524,,,,,,Inositol phosphate metabolism,1.0,False,True,g.28017.CDS.1283
20195,2018-05-31T16:06:56.524774Z,2019-01-29T08:54:18.684670Z,MMSAD5,"3-Oxopropanoate:NADP+ oxidoreductase (decarboxylating, CoA-acetylating)",coa[c] + msa[c] + nadp[c] <=> h[c] + malcoa[c] + nadph[c] ,1,,,,,,MNXR8994,rxn00532,,,http://identifiers.org/vmhreaction/MMSAD5,,,,,,,,Arginine and Proline Metabolism,1.0,False,True,g.28017.CDS.245
10079,2018-05-31T16:06:56.524774Z,2019-02-01T14:59:56.440995Z,TREpts,Trehalose transport via PEP:Pyr PTS,pep[c] + tre[e] -> pyr[c] + tre6p[c] ,0,,,,,2.7.1.69,MNXR5126,rxn02005,,,http://identifiers.org/vmhreaction/TREpts,K02817 K02818 K02819,COG2190 COG1264 COG1263,,,,,,"Transport, extracellular",1.0,False,True,g.28017.CDS.498
12495,2018-05-31T16:06:56.524774Z,2019-02-01T14:47:15.658153Z,GF6PTA,Glutamine-Fructose-6-Phosphate Transaminase,f6p[c] + gln_L[c] -> gam6p[c] + glu_L[c] ,0,4.0,3A0000269,,"PMID:10198162,PMID:11842094,PMID:1460020",2.6.1.16,MNXR100107,rxn00555,,,http://identifiers.org/vmhreaction/GF6PTA,K00820,COG0449,GF6PTA,R_GF6PTA,,,GF6PTA,Aminosugar metabolism,1.0,True,True,883077.3.peg.1271
10370,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:26.353407Z,ACLS_b,2-Acetolactate pyruvate-lyase (carboxylating),alac_S[c] + thmpp[c] <=> hethmpp[c] + pyr[c] ,1,,,,,2.2.1.6,MNXR70454,rxn02185,,,http://identifiers.org/vmhreaction/ACLS_b,K01652 K01653,COG0028 COG0440,,,,,,"Valine, leucine, and isoleucine metabolism",1.0,False,True,883077.3.peg.1616
10370,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:26.353407Z,ACLS_b,2-Acetolactate pyruvate-lyase (carboxylating),alac_S[c] + thmpp[c] <=> hethmpp[c] + pyr[c] ,1,,,,,2.2.1.6,MNXR70454,rxn02185,,,http://identifiers.org/vmhreaction/ACLS_b,K01652 K01653,COG0028 COG0440,,,,,,"Valine, leucine, and isoleucine metabolism",1.0,False,True,883077.3.peg.1617
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1.0,False,True,g.28017.CDS.1133
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1.0,False,True,g.28017.CDS.706
14189,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:43.680630Z,UTPATPT,Uridine triphosphate:AMP phosphotransferase,amp[c] + utp[c] <=> adp[c] + udp[c] ,1,,,,,2.7.4.10,MNXR73615,rxn00118,,,http://identifiers.org/vmhreaction/UTPATPT,K00944,,,,,,,Nucleotide interconversion,1.0,False,True,883077.3.peg.1288
12817,2018-05-31T16:06:56.524774Z,2019-02-01T15:01:00.390203Z,r0345,ATP:AMP Phosphotransferase Ec:2.7.4.11,atp[c] + damp[c] <=> adp[c] + dadp[c] ,1,0.0,,,PMID:11768308,2.7.4.11,MNXR68634,rxn01127,,,http://identifiers.org/vmhreaction/r0345,K00939,,r0345,R_r0345,,,,Nucleotide interconversion,1.0,True,True,g.28017.CDS.1232
12617,2018-05-31T16:06:56.524774Z,2019-02-01T14:54:16.823144Z,NDPK9,Nucleoside-Diphosphate Kinase (ATP:IDP),atp[c] + idp[c] <=> adp[c] + itp[c] ,1,4.0,3A0000269,NCD,,2.7.4.6,MNXR101941,rxn00515,R00722,30350,http://identifiers.org/vmhreaction/NDPK9,K00940,COG0105,,R_NDPK9,,,NDPK9,Nucleotide interconversion,1.0,True,True,g.28017.CDS.1381
13216,2018-05-31T16:06:56.524774Z,2019-02-01T14:54:45.540680Z,NTPTP1,Nucleoside triphosphate tripolyhydrolase,dgtp[c] + h2o[c] -> dgsn[c] + pppi[c] ,0,,,,,3.1.5.1,MNXR69563,rxn01352,,,http://identifiers.org/vmhreaction/NTPTP1,K01129,COG0232,,,,,,Nucleotide interconversion,1.0,False,True,g.28017.CDS.1302
12249,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:56.413165Z,ALAR,Alanine Racemase,ala_L[c] <=> ala_D[c] ,1,1.0,3A0000212,,,5.1.1.1,MNXR95693,rxn00283,R00401,20252,http://identifiers.org/vmhreaction/ALAR,K01775,COG0787,ALAR,R_ALAR,,PROSC,,Alanine and aspartate metabolism,1.0,True,True,883077.3.peg.1268
12744,2018-05-31T16:06:56.524774Z,2019-02-01T14:58:46.656025Z,SERt2r,L-serine reversible transport via proton symport,h[e] + ser_L[e] <=> h[c] + ser_L[c] ,1,,,,,,MNXR104352,rxn05307,,,http://identifiers.org/vmhreaction/SERt2r,,COG0814,,,,,,"Transport, extracellular",1.0,False,True,g.28017.CDS.104
12257,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:19.109966Z,ANPRT,Anthranilate phosphoribosyltransferase,anth[c] + prpp[c] -> ppi[c] + pran[c] ,0,,,,,2.4.2.18,MNXR68365,rxn00791,,,http://identifiers.org/vmhreaction/ANPRT,K00766,COG0547,,,,,,Tryptophan metabolism,1.0,False,True,883077.3.peg.998
12858,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:04.107883Z,TYRt2r,L-tyrosine reversible transport via proton symport,h[e] + tyr_L[e] <=> h[c] + tyr_L[c] ,1,,,,,"TC-2.A.3.1,2.A.3.1",MNXR5180,rxn05301,,,http://identifiers.org/vmhreaction/TYRt2r,,,,,,,,"Transport, extracellular",1.0,False,True,g.28017.CDS.911
13167,2018-05-31T16:06:56.524774Z,2019-02-01T14:51:15.358796Z,LARGNAT,L-arogenate:2-oxoglutarate aminotransferase,Largn[c] + oaa[c] <=> asp_L[c] + pphn[c] ,1,,,,,2.6.1.57,MNXR8691,rxn01270,,,http://identifiers.org/vmhreaction/LARGNAT,K00832,COG1448,,,,,,Alanine and aspartate metabolism,1.0,False,True,883077.3.peg.22
12505,2018-05-31T16:06:56.524774Z,2019-02-01T14:47:56.577339Z,GLUDy,Glutamate dehydrogenase (NADP),glu_L[c] + h2o[c] + nadp[c] <=> akg[c] + h[c] + nadph[c] + nh4[c] ,1,,,,,1.4.1.4,MNXR82980,rxn00184,,,http://identifiers.org/vmhreaction/GLUDy,K00262 K00261,COG0334,,,,,,Glutamate metabolism,1.0,False,True,883077.3.peg.732
11860,2018-05-31T16:06:56.524774Z,2019-02-01T14:57:25.121476Z,PRAI,Phosphoribosylanthranilate isomerase,pran[c] <=> 2cpr5p[c] ,1,,,,,5.3.1.24,MNXR4422,rxn02508,,,http://identifiers.org/vmhreaction/PRAI,K01817 K13498 K13501,COG0512 COG0134 COG0135,,,,,,Histidine metabolism,1.0,False,True,883077.3.peg.1477
13463,2018-05-31T16:06:56.524774Z,2019-01-29T09:04:24.248231Z,ZN2t4,Zinc (II) Ion Transport (Antiport),h[e] + k[e] + zn2[c] <=> h[c] + k[c] + zn2[e],1,,,,,,MNXR27629,rxn05315,,,http://identifiers.org/vmhreaction/ZN2t4,,,,,,,,"Transport, extracellular",1.0,False,True,g.28017.CDS.37
12808,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:54.254556Z,ZNabc,Zinc transport via ABC system,atp[c] + h2o[c] + zn2[e] -> adp[c] + h[c] + pi[c] + zn2[c] ,0,,,,,"TC-3.A.1.15,3.A.1.15",MNXR5385,rxn13918,,,http://identifiers.org/vmhreaction/ZNabc,,,,,,,,"Transport, extracellular",1.0,False,True,g.28017.CDS.1713
12285,2018-05-31T16:06:56.524774Z,2019-02-01T14:41:22.081620Z,CHORS,Chorismate synthase,3psme[c] -> chor[c] + pi[c] ,0,,,,,4.2.3.5,MNXR1160,rxn01255,,,http://identifiers.org/vmhreaction/CHORS,K01736,COG0082,,,,,,Phenylalanine metabolism,1.0,False,True,883077.3.peg.790
12604,2018-05-31T16:06:56.524774Z,2019-02-01T14:53:45.723450Z,MTHFD,Methylenetetrahydrofolate Dehydrogenase (NADP),mlthf[c] + nadp[c] <=> methf[c] + nadph[c] ,1,4.0,3A0000134,Human Y/N: Y,PMID:2786332,1.5.1.5,MNXR101749,rxn00907,R01220,22815,http://identifiers.org/vmhreaction/MTHFD,K01491 K00288,COG0190,MTHFD,R_MTHFD,,,MTHFD,Pyrimidine catabolism,1.0,True,True,g.28017.CDS.1141
12498,2018-05-31T16:06:56.524774Z,2019-02-01T14:47:20.238942Z,GHMT2r,"Glycine Hydroxymethyltransferase, Reversible",ser_L[c] + thf[c] <=> gly[c] + h2o[c] + mlthf[c] ,1,4.0,3A0000269,NCD,"PMID:8505317,PMID:8611185,PMID:9038835",2.1.2.1,MNXR100142,rxn00692,R00945,15484,http://identifiers.org/vmhreaction/GHMT2r,K00600,COG0112,GHMT2r,R_GHMT2r,,,GHMT2r,"Glycine, serine, alanine, and threonine metabolism",1.0,True,True,883077.3.peg.1219
12990,2018-05-31T16:06:56.524774Z,2019-02-01T14:41:58.305050Z,CYTK2,Cytidylate Kinase (dCMP),atp[c] + dcmp[c] <=> adp[c] + dcdp[c] ,1,4.0,3A0000269,,,"2.7.4.13, 2.7.4.14, 2.7.4.25",MNXR97053,rxn01219,R01665,25097,http://identifiers.org/vmhreaction/CYTK2,K00945,COG0283,CYTK2,R_CYTK2,,,CYTK2,Nucleotide interconversion,1.0,True,True,g.28017.CDS.58
12798,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:23.820190Z,UMPK,UMP Kinase,atp[c] + ump[c] <=> adp[c] + udp[c] ,1,4.0,3A0000269,,,"2.7.4.14, 2.7.4.22, 2.7.4.4",MNXR105118,rxn00119,R00158,,http://identifiers.org/vmhreaction/UMPK,K00945 K09903 K13799 K13800 K13809,COG0283,UMPK,R_UMPK,,,UMPK,Nucleotide interconversion,1.0,True,True,883077.3.peg.971
9501,2018-05-31T16:06:56.524774Z,2019-01-29T09:11:07.179897Z,D5KGK,2-Deoxy-5-Keto-D-gluconate kinase,atp[c] + d5kg[c] -> adp[c] + d5kgp[c] + h[c] ,0,,,,,2.7.1.92,MNXR8291,rxn03932,,,http://identifiers.org/vmhreaction/D5KGK,K03338,COG0524,,,,,,Inositol phosphate metabolism,1.0,False,True,g.28017.CDS.1062
13704,2018-05-31T16:06:56.524774Z,2019-01-29T09:35:23.568424Z,D5KGPA,2-Deoxy-5-keto-D-gluconate 6-phosphate aldolase,d5kgp[c] -> dhap[c] + msa[c] ,0,,,,,4.1.2.29,MNXR7164,rxn01176,,,http://identifiers.org/vmhreaction/D5KGPA,K03339,COG0191,,,,,,Inositol phosphate metabolism,1.0,False,True,g.28017.CDS.1392
12325,2018-05-31T16:06:56.524774Z,2019-01-29T08:39:52.348782Z,DCTPD2,DCTP deaminase,ctp[c] + h[c] + h2o[c] -> nh4[c] + utp[c] ,0,,,,,3.5.4.13,MNXR82167,rxn00407,,,http://identifiers.org/vmhreaction/DCTPD2,K01494,COG0717,,,,,,Nucleotide interconversion,1.0,False,True,g.28017.CDS.687
12326,2018-05-31T16:06:56.524774Z,2019-02-01T14:42:26.724264Z,DDPA, 3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase,e4p[c] + h2o[c] + pep[c] -> 2dda7p[c] + pi[c] ,0,,,,,4.1.2.15,MNXR1486,rxn01332,,,http://identifiers.org/vmhreaction/DDPA,K01626 K03856 K13853,COG0722 COG2876 COG1605,,,,,,Phenylalanine metabolism,1.0,False,True,g.28017.CDS.295
12342,2018-05-31T16:06:56.524774Z,2019-02-01T14:43:08.132527Z,DHQS, 3-dehydroquinate synthase,2dda7p[c] -> 3dhq[c] + pi[c] ,0,,,,,4.2.3.4,MNXR1594,rxn02212,,,http://identifiers.org/vmhreaction/DHQS,K01735 K13829,COG0703 COG0337,,,,,,Phenylalanine metabolism,1.0,False,True,g.28017.CDS.861
12343,2018-05-31T16:06:56.524774Z,2019-02-01T14:43:09.031315Z,DHQTi," 3-dehydroquinate dehydratase, irreversible",3dhq[c] -> 3dhsk[c] + h2o[c] ,0,,,,,4.2.1.10,MNXR55233,rxn02213,,,http://identifiers.org/vmhreaction/DHQTi,K03785 K03786 K13832 K13830,COG0710 COG0757 COG0169,,,,,,Phenylalanine metabolism,1.0,False,True,g.28017.CDS.1611
13002,2018-05-31T16:06:56.524774Z,2019-01-29T09:11:40.364847Z,DKDID2,"D-2,3-Dikety 4-deoxy-epi-inisitol dehydratase",dkdi[c] + h2o[c] -> 5dgclur[c] + h[c] ,0,,,,,3.7.1.22,MNXR75503,rxn12147,,,http://identifiers.org/vmhreaction/DKDID2,K03336,COG0028,,,,,,Inositol phosphate metabolism,1.0,False,True,g.28017.CDS.1070
12534,2018-05-31T16:06:56.524774Z,2019-02-01T14:49:07.592184Z,GRTT,Geranyltranstransferase,grdp[c] + ipdp[c] -> frdp[c] + ppi[c] ,0,2.0,3A0000134,Human Y/N: Y,"PMID:17477828,PMID:17477829",2.5.1.10,MNXR99634,rxn01466,R02003,19364,http://identifiers.org/vmhreaction/GRTT,K00787 K00795 K00804 K13787 K13789,COG0142,GRTT,R_GRTT,,,,Cholesterol metabolism,1.0,True,True,g.28017.CDS.337
12534,2018-05-31T16:06:56.524774Z,2019-02-01T14:49:07.592184Z,GRTT,Geranyltranstransferase,grdp[c] + ipdp[c] -> frdp[c] + ppi[c] ,0,2.0,3A0000134,Human Y/N: Y,"PMID:17477828,PMID:17477829",2.5.1.10,MNXR99634,rxn01466,R02003,19364,http://identifiers.org/vmhreaction/GRTT,K00787 K00795 K00804 K13787 K13789,COG0142,GRTT,R_GRTT,,,,Cholesterol metabolism,1.0,True,True,g.28017.CDS.572
13301,2018-05-31T16:06:56.524774Z,2019-01-29T09:03:31.425902Z,UDCPDPS,Undecaprenyl diphosphate synthase,frdp[c] + 8.0 ipdp[c] -> 8.0 ppi[c] + udcpdp[c] ,0,,,,,2.5.1.31,MNXR55990,rxn09345,,,http://identifiers.org/vmhreaction/UDCPDPS,K00806,COG0020,,,,,,N-glycan synthesis,1.0,False,True,g.28017.CDS.1049
13301,2018-05-31T16:06:56.524774Z,2019-01-29T09:03:31.425902Z,UDCPDPS,Undecaprenyl diphosphate synthase,frdp[c] + 8.0 ipdp[c] -> 8.0 ppi[c] + udcpdp[c] ,0,,,,,2.5.1.31,MNXR55990,rxn09345,,,http://identifiers.org/vmhreaction/UDCPDPS,K00806,COG0020,,,,,,N-glycan synthesis,1.0,False,True,g.28017.CDS.1216
