rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
12946,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:36.033317Z,AIRC4,Phosphoribosylaminoimidazole carboxylase,air[c] + atp[c] + hco3[c] -> 5aizc[c] + adp[c] + h[c] + pi[c] ,0,,,,,4.1.1.21,MNXR79878,rxn05229,,,http://identifiers.org/vmhreaction/AIRC4,K11808,,,,,,,Purine catabolism,1.0,False,True,547043.6.peg.61
12946,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:36.033317Z,AIRC4,Phosphoribosylaminoimidazole carboxylase,air[c] + atp[c] + hco3[c] -> 5aizc[c] + adp[c] + h[c] + pi[c] ,0,,,,,4.1.1.21,MNXR79878,rxn05229,,,http://identifiers.org/vmhreaction/AIRC4,K11808,,,,,,,Purine catabolism,1.0,False,True,547043.6.peg.62
10876,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:12.569201Z,ORNTAC,Ornithine transacetylase,acorn[c] + glu_L[c] <=> acglu[c] + orn[c] ,1,,,,,2.3.1.35,MNXR32051,rxn01636,,,http://identifiers.org/vmhreaction/ORNTAC,K00620,COG1364,,,,,,Urea cycle,1.0,False,True,547043.6.peg.1334
10876,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:12.569201Z,ORNTAC,Ornithine transacetylase,acorn[c] + glu_L[c] <=> acglu[c] + orn[c] ,1,,,,,2.3.1.35,MNXR32051,rxn01636,,,http://identifiers.org/vmhreaction/ORNTAC,K00620,COG1364,,,,,,Arginine and Proline Metabolism,1.0,False,True,547043.6.peg.1349
12743,2018-05-31T16:06:56.524774Z,2019-01-29T09:20:23.296645Z,SDPTA,Succinyldiaminopimelate transaminase,akg[c] + sl26da[c] <=> glu_L[c] + sl2a6o[c] ,1,,,,,2.6.1.17,MNXR32377,rxn03087,,,http://identifiers.org/vmhreaction/SDPTA,K14267 K00821,COG0436 COG4992,,,,,,Arginine and Proline Metabolism,1.0,False,True,547043.6.peg.1331
10384,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:43.393168Z,ACOTA,Acetylornithine transaminase,acorn[c] + akg[c] <=> acg5sa[c] + glu_L[c] ,1,,,,,2.6.1.11,MNXR30610,rxn01637,,,http://identifiers.org/vmhreaction/ACOTA,K00818 K00821 K05830,COG4992,,,,,,Arginine and Proline Metabolism,1.0,False,True,547043.6.peg.1332
12743,2018-05-31T16:06:56.524774Z,2019-01-29T09:20:23.296645Z,SDPTA,Succinyldiaminopimelate transaminase,akg[c] + sl26da[c] <=> glu_L[c] + sl2a6o[c] ,1,,,,,2.6.1.17,MNXR32377,rxn03087,,,http://identifiers.org/vmhreaction/SDPTA,K14267 K00821,COG0436 COG4992,,,,,,Lysine metabolism,1.0,False,True,547043.6.peg.319
20236,2018-05-31T16:06:56.524774Z,2019-01-29T09:03:53.573967Z,URAt2,Uracil transport in via proton symport,h[e] + ura[e] -> h[c] + ura[c] ,0,,,,,,,,,,http://identifiers.org/vmhreaction/URAt2,,,,,,,,"Transport, extracellular",1.0,False,True,547043.6.peg.240
12268,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:44.353725Z,ASPCT,Aspartate carbamoyltransferase,asp_L[c] + cbp[c] -> cbasp[c] + h[c] + pi[c] ,0,,,,,2.1.3.2,MNXR96080,rxn01018,R01397,20016,http://identifiers.org/vmhreaction/ASPCT,K00608 K00609 K00610 K11540 K11541,COG0540 COG1781,,,,,,Pyrimidine synthesis,1.0,False,True,547043.6.peg.1144
12338,2018-05-31T16:06:56.524774Z,2019-02-01T14:43:04.532763Z,DHORTS,Dihydroorotase,dhor_S[c] + h2o[c] <=> cbasp[c] + h[c] ,1,4.0,3A0000269,,"PMID:2565865,PMID:8619816",3.5.2.3,MNXR97428,rxn01465,R01993,24299,http://identifiers.org/vmhreaction/DHORTS,K01465,COG0044 COG0418,DHORTS,R_DHORTS,,,DHORTS,Pyrimidine synthesis,1.0,True,True,547043.6.peg.1146
12628,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:14.891234Z,OROTPT,Orotidine-5'-phosphate pyrophosphate phosphoribosyltransferase,orot[c] + prpp[c] -> orot5p[c] + ppi[c] ,0,,,,,2.4.2.10,MNXR69599,rxn01362,,,http://identifiers.org/vmhreaction/OROTPT,K00762 K13421,COG0461,,,,,,Pyrimidine synthesis,1.0,False,True,547043.6.peg.1150
12257,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:19.109966Z,ANPRT,Anthranilate phosphoribosyltransferase,anth[c] + prpp[c] -> ppi[c] + pran[c] ,0,,,,,2.4.2.18,MNXR68365,rxn00791,,,http://identifiers.org/vmhreaction/ANPRT,K00766,COG0547,,,,,,Tryptophan metabolism,1.0,False,True,547043.6.peg.555
12858,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:04.107883Z,TYRt2r,L-tyrosine reversible transport via proton symport,h[e] + tyr_L[e] <=> h[c] + tyr_L[c] ,1,,,,,"TC-2.A.3.1,2.A.3.1",MNXR5180,rxn05301,,,http://identifiers.org/vmhreaction/TYRt2r,,,,,,,,"Transport, extracellular",1.0,False,True,547043.6.peg.1553
12270,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:47.102706Z,ASPT,L-aspartase,asp_L[c] -> fum[c] + nh4[c] ,0,,,,,4.3.1.1,MNXR96099,rxn00347,R00490,16604,http://identifiers.org/vmhreaction/ASPT,K01744,COG1027,,,,,,"Glycine, serine, alanine and threonine metabolism",1.0,False,True,547043.6.peg.484
12270,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:47.102706Z,ASPT,L-aspartase,asp_L[c] -> fum[c] + nh4[c] ,0,,,,,4.3.1.1,MNXR96099,rxn00347,R00490,16604,http://identifiers.org/vmhreaction/ASPT,K01744,COG1027,,,,,,"Glycine, serine, alanine and threonine metabolism",1.0,False,True,547043.6.peg.485
12280,2018-05-31T16:06:56.524774Z,2019-02-01T14:41:13.032320Z,CBPS,Carbamoyl-Phosphate Synthase (Glutamine-Hydrolysing),2.0 atp[c] + gln_L[c] + h2o[c] + hco3[c] -> 2.0 adp[c] + cbp[c] + glu_L[c] + 2.0 h[c] + pi[c] ,0,4.0,3A0000269,,,6.3.5.5,MNXR96485,rxn00414,R00575,18636,http://identifiers.org/vmhreaction/CBPS,K01954 K01955 K01956 K11540 K11541,COG0505 COG0458,CBPS,R_CBPS,,,CBPS,Pyrimidine synthesis,1.0,True,True,547043.6.peg.31
12280,2018-05-31T16:06:56.524774Z,2019-02-01T14:41:13.032320Z,CBPS,Carbamoyl-Phosphate Synthase (Glutamine-Hydrolysing),2.0 atp[c] + gln_L[c] + h2o[c] + hco3[c] -> 2.0 adp[c] + cbp[c] + glu_L[c] + 2.0 h[c] + pi[c] ,0,4.0,3A0000269,,,6.3.5.5,MNXR96485,rxn00414,R00575,18636,http://identifiers.org/vmhreaction/CBPS,K01954 K01955 K01956 K11540 K11541,COG0505 COG0458,CBPS,R_CBPS,,,CBPS,Pyrimidine synthesis,1.0,True,True,547043.6.peg.32
12632,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:30.798464Z,PBt,Lead (Pb+2) ABC transporter,atp[c] + h2o[c] + pb[c] -> adp[c] + h[c] + pb[e] + pi[c] ,0,,,,,,MNXR94339,rxn10344,,,http://identifiers.org/vmhreaction/PBt,,,,,,,,"Transport, extracellular",1.0,False,True,547043.6.peg.1628
12632,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:30.798464Z,PBt,Lead (Pb+2) ABC transporter,atp[c] + h2o[c] + pb[c] -> adp[c] + h[c] + pb[e] + pi[c] ,0,,,,,,MNXR94339,rxn10344,,,http://identifiers.org/vmhreaction/PBt,,,,,,,,"Transport, extracellular",1.0,False,True,547043.6.peg.949
13463,2018-05-31T16:06:56.524774Z,2019-01-29T09:04:24.248231Z,ZN2t4,Zinc (II) Ion Transport (Antiport),h[e] + k[e] + zn2[c] <=> h[c] + k[c] + zn2[e],1,,,,,,MNXR27629,rxn05315,,,http://identifiers.org/vmhreaction/ZN2t4,,,,,,,,"Transport, extracellular",1.0,False,True,547043.6.peg.649
13166,2018-05-31T16:06:56.524774Z,2019-02-01T14:51:11.289184Z,Kt3r,Potassium proton antiporter,h[e] + k[c] <=> h[c] + k[e] ,1,,,,,,MNXR100939,rxn05596,,,http://identifiers.org/vmhreaction/Kt3r,,,,,,,,"Transport, extracellular",1.0,False,True,547043.6.peg.1317
