rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
12571,2018-05-31T16:06:56.524774Z,2019-02-01T14:50:59.230434Z,KARA3,"Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",23dhmb[c] + nadp[c] <=> 33hmeoxobut[c] + h[c] + nadph[c] ,1,,,,,1.1.1.86,MNXR74267,rxn03068,,,http://identifiers.org/vmhreaction/KARA3,K00053,COG0059,,,,,,"Valine, leucine, and isoleucine metabolism",1.0,False,True,702459.6.peg.156
12571,2018-05-31T16:06:56.524774Z,2019-02-01T14:50:59.230434Z,KARA3,"Ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)",23dhmb[c] + nadp[c] <=> 33hmeoxobut[c] + h[c] + nadph[c] ,1,,,,,1.1.1.86,MNXR74267,rxn03068,,,http://identifiers.org/vmhreaction/KARA3,K00053,COG0059,,,,,,"Valine, leucine, and isoleucine metabolism",1.0,False,True,702459.6.peg.158
12158,2018-05-31T16:06:56.524774Z,2019-02-01T14:37:16.407234Z,3OAR9M10,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,9m3odcaACP[c] + h[c] + nadph[c] <=> 9m3hdcaACP[c] + nadp[c] ,1,,,,,1.1.1.100,MNXR27667,rxn05393,,,http://identifiers.org/vmhreaction/3OAR9M10,K00059,COG1028,,,,,,Fatty acid synthesis,1.0,False,True,702459.6.peg.1224
12158,2018-05-31T16:06:56.524774Z,2019-02-01T14:37:16.407234Z,3OAR9M10,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,9m3odcaACP[c] + h[c] + nadph[c] <=> 9m3hdcaACP[c] + nadp[c] ,1,,,,,1.1.1.100,MNXR27667,rxn05393,,,http://identifiers.org/vmhreaction/3OAR9M10,K00059,COG1028,,,,,,Fatty acid synthesis,1.0,False,True,702459.6.peg.992
12946,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:36.033317Z,AIRC4,Phosphoribosylaminoimidazole carboxylase,air[c] + atp[c] + hco3[c] -> 5aizc[c] + adp[c] + h[c] + pi[c] ,0,,,,,4.1.1.21,MNXR79878,rxn05229,,,http://identifiers.org/vmhreaction/AIRC4,K11808,,,,,,,Purine catabolism,1.0,False,True,702459.6.peg.1393
12806,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:48.358449Z,XPPTr,"Xanthine phosphoribosyltransferase, reversible",ppi[c] + xmp[c] <=> prpp[c] + xan[c] ,1,,,,,"2.4.2.22,2.4.2.8",MNXR70076,rxn01544,,,http://identifiers.org/vmhreaction/XPPTr,K00769 K03816 K00760,COG0634 COG0503 COG0037,,,,,,Nucleotide salvage pathway,1.0,False,True,702459.6.peg.1515
13152,2018-05-31T16:06:56.524774Z,2019-02-01T14:50:12.840214Z,HYXNt,Hypoxanthine Transport,hxan[e] <=> hxan[c] ,1,4.0,3A0000269,tv,"PMID:12006583,PMID:12838422",,MNXR100749,rxn05201,,,http://identifiers.org/vmhreaction/HYXNt,,,HYXNt,R_HYXNt,,,HYXNt,"Transport, extracellular",1.0,True,True,702459.6.peg.1670
12946,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:36.033317Z,AIRC4,Phosphoribosylaminoimidazole carboxylase,air[c] + atp[c] + hco3[c] -> 5aizc[c] + adp[c] + h[c] + pi[c] ,0,,,,,4.1.1.21,MNXR79878,rxn05229,,,http://identifiers.org/vmhreaction/AIRC4,K11808,,,,,,,Purine catabolism,1.0,False,True,702459.6.peg.1394
10876,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:12.569201Z,ORNTAC,Ornithine transacetylase,acorn[c] + glu_L[c] <=> acglu[c] + orn[c] ,1,,,,,2.3.1.35,MNXR32051,rxn01636,,,http://identifiers.org/vmhreaction/ORNTAC,K00620,COG1364,,,,,,Urea cycle,1.0,False,True,702459.6.peg.1216
10876,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:12.569201Z,ORNTAC,Ornithine transacetylase,acorn[c] + glu_L[c] <=> acglu[c] + orn[c] ,1,,,,,2.3.1.35,MNXR32051,rxn01636,,,http://identifiers.org/vmhreaction/ORNTAC,K00620,COG1364,,,,,,Arginine and Proline Metabolism,1.0,False,True,702459.6.peg.731
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1.0,False,True,702459.6.peg.1322
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1.0,False,True,702459.6.peg.276
12259,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:21.060744Z,ANS2,Anthranilate synthase 2,chor[c] + nh4[c] -> anth[c] + h[c] + h2o[c] + pyr[c] ,0,,,,,4.1.3.27,MNXR81688,rxn00726,,,http://identifiers.org/vmhreaction/ANS2,K01656 K01657 K01658 K13497 K13501 K13503,COG0147 COG0512 COG0134 COG0135,,,,,,Tryptophan metabolism,1.0,False,True,702459.6.peg.108
12858,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:04.107883Z,TYRt2r,L-tyrosine reversible transport via proton symport,h[e] + tyr_L[e] <=> h[c] + tyr_L[c] ,1,,,,,"TC-2.A.3.1,2.A.3.1",MNXR5180,rxn05301,,,http://identifiers.org/vmhreaction/TYRt2r,,,,,,,,"Transport, extracellular",1.0,False,True,702459.6.peg.162
13161,2018-05-31T16:06:56.524774Z,2019-02-01T14:50:24.954729Z,IMPC,IMP Cyclohydrolase,h2o[c] + imp[c] <=> fprica[c] ,1,4.0,3A0000269,,"PMID:11948179,PMID:14966129,PMID:9378707","2.1.2.3, 3.5.4.10",MNXR100783,rxn00832,R01127,18448,http://identifiers.org/vmhreaction/IMPC,K00602 K01492 K11176,COG3363 COG0138,IMPC,R_IMPC,,,IMPC,Purine synthesis,1.0,True,True,702459.6.peg.1052
12257,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:19.109966Z,ANPRT,Anthranilate phosphoribosyltransferase,anth[c] + prpp[c] -> ppi[c] + pran[c] ,0,,,,,2.4.2.18,MNXR68365,rxn00791,,,http://identifiers.org/vmhreaction/ANPRT,K00766,COG0547,,,,,,Tryptophan metabolism,1.0,False,True,702459.6.peg.1324
12259,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:21.060744Z,ANS2,Anthranilate synthase 2,chor[c] + nh4[c] -> anth[c] + h[c] + h2o[c] + pyr[c] ,0,,,,,4.1.3.27,MNXR81688,rxn00726,,,http://identifiers.org/vmhreaction/ANS2,K01656 K01657 K01658 K13497 K13501 K13503,COG0147 COG0512 COG0134 COG0135,,,,,,Tryptophan metabolism,1.0,False,True,702459.6.peg.1110
12270,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:47.102706Z,ASPT,L-aspartase,asp_L[c] -> fum[c] + nh4[c] ,0,,,,,4.3.1.1,MNXR96099,rxn00347,R00490,16604,http://identifiers.org/vmhreaction/ASPT,K01744,COG1027,,,,,,"Glycine, serine, alanine and threonine metabolism",1.0,False,True,702459.6.peg.1316
12270,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:47.102706Z,ASPT,L-aspartase,asp_L[c] -> fum[c] + nh4[c] ,0,,,,,4.3.1.1,MNXR96099,rxn00347,R00490,16604,http://identifiers.org/vmhreaction/ASPT,K01744,COG1027,,,,,,"Glycine, serine, alanine and threonine metabolism",1.0,False,True,702459.6.peg.1826
12270,2018-05-31T16:06:56.524774Z,2019-02-01T14:40:47.102706Z,ASPT,L-aspartase,asp_L[c] -> fum[c] + nh4[c] ,0,,,,,4.3.1.1,MNXR96099,rxn00347,R00490,16604,http://identifiers.org/vmhreaction/ASPT,K01744,COG1027,,,,,,"Glycine, serine, alanine and threonine metabolism",1.0,False,True,702459.6.peg.1827
