rxn_id,createdDate,updatedDate,abbreviation,description,formula,reversible,mcs,csecoida,notes,ref,ecnumber,metanetx,seed,keggId,rhea,miriam,keggorthology,cog,reconMap,reconMap3,organellemap,wikipedia,chodb_id,subsystem,massbalance,isHuman,isMicrobe,genename
374,2018-05-31T16:06:56.524774Z,2019-01-29T08:36:11.778385Z,ALKP,Alkaline Phosphatase,dhap[c] + h2o[c] -> dha[c] + pi[c] ,0,4.0,3A0000269,added for staph (SAB),PMID:3042787,3.1.3.1,MNXR662,rxn00743,,,http://identifiers.org/vmhreaction/ALKP,K01077,COG1785,ALKP,,,,ALKP,Aminobenzoate degradation,1.0,True,True,g.1979.peg.2008
374,2018-05-31T16:06:56.524774Z,2019-01-29T08:36:11.778385Z,ALKP,Alkaline Phosphatase,dhap[c] + h2o[c] -> dha[c] + pi[c] ,0,4.0,3A0000269,added for staph (SAB),PMID:3042787,3.1.3.1,MNXR662,rxn00743,,,http://identifiers.org/vmhreaction/ALKP,K01077,COG1785,ALKP,,,,ALKP,Aminobenzoate degradation,1.0,True,True,g.1979.peg.2123
10946,2018-05-31T16:06:56.524774Z,2019-02-01T14:58:23.191940Z,RBP4E,L-ribulose-phosphate 4-epimerase,ru5p_L[c] <=> xu5p_D[c] ,1,,,,,5.1.3.4,MNXR4588,rxn04082,,,http://identifiers.org/vmhreaction/RBP4E,K01786 K03077 K03080,COG0235,,,,,,Aminosugar metabolism,1.0,False,True,g.1979.peg.1306
12634,2018-05-31T16:06:56.524774Z,2019-02-01T14:55:54.179902Z,PGAMT,Phosphoglucosamine mutase,gam1p[c] <=> gam6p[c] ,1,,,,,5.4.2.10,MNXR4183,rxn01485,,,http://identifiers.org/vmhreaction/PGAMT,K03431,COG1109,,,,,,Cell wall biosynthesis,1.0,False,True,525246.3.peg.748
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1.0,False,True,g.1979.peg.1674
12231,2018-05-31T16:06:56.524774Z,2019-02-01T14:39:17.825867Z,AGPAT181, 1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1),1odec11eg3p[c] + octeACP[c] -> ACP[c] + pa181[c] ,0,,,,,2.3.1.51,MNXR81588,rxn08089,,,http://identifiers.org/vmhreaction/AGPAT181,K00655,COG0204,,,,,,Glycerophospholipid metabolism,1.0,False,True,g.1979.peg.528
9969,2018-05-31T16:06:56.524774Z,2019-02-01T14:57:14.688596Z,PPDK,"Pyruvate,phosphate dikinase.",atp[c] + pi[c] + pyr[c] -> amp[c] + h[c] + pep[c] + ppi[c] ,0,,,,,2.7.9.1,MNXR4389,rxn00151,,,http://identifiers.org/vmhreaction/PPDK,K01006,COG0574,,,,,,CoA synthesis,1.0,False,True,g.1979.peg.1264
12213,2018-05-31T16:06:56.524774Z,2019-02-01T14:38:44.249743Z,ACPS1,Acyl-carrier protein synthase,apoACP[c] + coa[c] -> ACP[c] + h[c] + pap[c] ,0,,,,,2.7.8.7,MNXR81542,rxn06023,,,http://identifiers.org/vmhreaction/ACPS1,K00997 K06133,COG0736 COG2091,,,,,,CoA synthesis,1.0,False,True,g.1979.peg.572
14189,2018-05-31T16:06:56.524774Z,2019-02-01T15:00:43.680630Z,UTPATPT,Uridine triphosphate:AMP phosphotransferase,amp[c] + utp[c] <=> adp[c] + udp[c] ,1,,,,,2.7.4.10,MNXR73615,rxn00118,,,http://identifiers.org/vmhreaction/UTPATPT,K00944,,,,,,,Nucleotide interconversion,1.0,False,True,525246.3.peg.735
12817,2018-05-31T16:06:56.524774Z,2019-02-01T15:01:00.390203Z,r0345,ATP:AMP Phosphotransferase Ec:2.7.4.11,atp[c] + damp[c] <=> adp[c] + dadp[c] ,1,0.0,,,PMID:11768308,2.7.4.11,MNXR68634,rxn01127,,,http://identifiers.org/vmhreaction/r0345,K00939,,r0345,R_r0345,,,,Nucleotide interconversion,1.0,True,True,g.1979.peg.1791
